,date,country,channel,n_tickets
2359,2020-04-02,5,29,4.0
2360,2020-03-24,18,49,2.0
2361,2020-03-25,18,49,2.0
2362,2020-03-26,18,49,2.0
2363,2020-03-27,18,49,3.0
2364,2020-03-28,18,49,3.0
2365,2020-03-29,18,49,2.0
2366,2020-03-30,18,49,2.0
2367,2020-03-31,18,49,2.0
2368,2020-04-01,18,49,2.0
2369,2020-04-02,18,49,2.0
2370,2020-03-24,27,29,3.0
2371,2020-03-25,27,29,3.0
2372,2020-03-26,27,29,3.0
2373,2020-03-27,27,29,3.0
2374,2020-03-28,27,29,3.0
2375,2020-03-29,27,29,3.0
2376,2020-03-30,27,29,3.0
2377,2020-03-31,27,29,3.0
2378,2020-04-01,27,29,3.0
2379,2020-04-02,27,29,3.0
2380,2020-03-24,-2,-1,22.0
2381,2020-03-25,-2,-1,23.0
2382,2020-03-26,-2,-1,28.0
2383,2020-03-27,-2,-1,23.0
2384,2020-03-28,-2,-1,17.0
2385,2020-03-29,-2,-1,15.0
2386,2020-03-30,-2,-1,24.0
2387,2020-03-31,-2,-1,22.0
2388,2020-04-01,-2,-1,23.0
2389,2020-04-02,-2,-1,28.0
2390,2020-03-24,13,29,3.0
2391,2020-03-25,13,29,3.0
2392,2020-03-26,13,29,3.0
2393,2020-03-27,13,29,2.0
2394,2020-03-28,13,29,2.0
2395,2020-03-29,13,29,2.0
2396,2020-03-30,13,29,3.0
2397,2020-03-31,13,29,3.0
2398,2020-04-01,13,29,3.0
2399,2020-04-02,13,29,3.0
2400,2020-03-24,15,26,2.0
2401,2020-03-25,15,26,2.0
2402,2020-03-26,15,26,2.0
2403,2020-03-27,15,26,2.0
2404,2020-03-28,15,26,2.0
2405,2020-03-29,15,26,2.0
2406,2020-03-30,15,26,2.0
2407,2020-03-31,15,26,2.0
2408,2020-04-01,15,26,2.0
2409,2020-04-02,15,26,2.0
2410,2020-03-24,9,17,2.0
2411,2020-03-25,9,17,2.0
2412,2020-03-26,9,17,2.0
2413,2020-03-27,9,17,2.0
2414,2020-03-28,9,17,2.0
2415,2020-03-29,9,17,2.0
2416,2020-03-30,9,17,2.0
2417,2020-03-31,9,17,2.0
2418,2020-04-01,9,17,2.0
2419,2020-04-02,9,17,2.0
2420,2020-03-24,24,43,203.0
2421,2020-03-25,24,43,193.0
2422,2020-03-26,24,43,221.0
2423,2020-03-27,24,43,232.0
2424,2020-03-28,24,43,114.0
2425,2020-03-29,24,43,97.0
2426,2020-03-30,24,43,232.0
2427,2020-03-31,24,43,203.0
2428,2020-04-01,24,43,193.0
2429,2020-04-02,24,43,221.0
2430,2020-03-24,2,28,2.0
2431,2020-03-25,2,28,2.0
2432,2020-03-26,2,28,2.0
2433,2020-03-27,2,28,2.0
2434,2020-03-28,2,28,2.0
2435,2020-03-29,2,28,2.0
2436,2020-03-30,2,28,2.0
2437,2020-03-31,2,28,2.0
2438,2020-04-01,2,28,2.0
2439,2020-04-02,2,28,2.0
2440,2020-03-24,-2,28,19.0
2441,2020-03-25,-2,28,19.0
2442,2020-03-26,-2,28,23.0
2443,2020-03-27,-2,28,19.0
2444,2020-03-28,-2,28,15.0
2445,2020-03-29,-2,28,17.0
2446,2020-03-30,-2,28,19.0
2447,2020-03-31,-2,28,19.0
2448,2020-04-01,-2,28,19.0
2449,2020-04-02,-2,28,23.0
2450,2020-03-24,5,5,2.0
2451,2020-03-25,5,5,2.0
2452,2020-03-26,5,5,2.0
2453,2020-03-27,5,5,2.0
2454,2020-03-28,5,5,2.0
2455,2020-03-29,5,5,2.0
2456,2020-03-30,5,5,2.0
2457,2020-03-31,5,5,2.0
2458,2020-04-01,5,5,2.0
2459,2020-04-02,5,5,2.0
2460,2020-03-24,-1,38,5.0
2461,2020-03-25,-1,38,4.0
2462,2020-03-26,-1,38,3.0
2463,2020-03-27,-1,38,3.0
2464,2020-03-28,-1,38,5.0
2465,2020-03-29,-1,38,3.0
2466,2020-03-30,-1,38,4.0
2467,2020-03-31,-1,38,5.0
2468,2020-04-01,-1,38,4.0
2469,2020-04-02,-1,38,3.0
2470,2020-03-24,11,5,2.0
2471,2020-03-25,11,5,2.0
2472,2020-03-26,11,5,2.0
2473,2020-03-27,11,5,2.0
2474,2020-03-28,11,5,2.0
2475,2020-03-29,11,5,2.0
2476,2020-03-30,11,5,1.0
2477,2020-03-31,11,5,2.0
2478,2020-04-01,11,5,1.0
2479,2020-04-02,11,5,1.0
2480,2020-03-24,21,38,3.0
2481,2020-03-25,21,38,4.0
2482,2020-03-26,21,38,4.0
2483,2020-03-27,21,38,4.0
2484,2020-03-28,21,38,5.0
2485,2020-03-29,21,38,5.0
2486,2020-03-30,21,38,4.0
2487,2020-03-31,21,38,3.0
2488,2020-04-01,21,38,4.0
2489,2020-04-02,21,38,4.0
2490,2020-03-24,32,31,2.0
2491,2020-03-25,32,31,2.0
2492,2020-03-26,32,31,2.0
2493,2020-03-27,32,31,2.0
2494,2020-03-28,32,31,2.0
2495,2020-03-29,32,31,2.0
2496,2020-03-30,32,31,2.0
2497,2020-03-31,32,31,2.0
2498,2020-04-01,32,31,2.0
2499,2020-04-02,32,31,2.0
2500,2020-03-24,0,28,19.0
2501,2020-03-25,0,28,19.0
2502,2020-03-26,0,28,23.0
2503,2020-03-27,0,28,19.0
2504,2020-03-28,0,28,15.0
2505,2020-03-29,0,28,17.0
2506,2020-03-30,0,28,19.0
2507,2020-03-31,0,28,19.0
2508,2020-04-01,0,28,19.0
2509,2020-04-02,0,28,23.0
2510,2020-03-24,4,38,3.0
2511,2020-03-25,4,38,7.0
2512,2020-03-26,4,38,9.0
2513,2020-03-27,4,38,7.0
2514,2020-03-28,4,38,10.0
2515,2020-03-29,4,38,10.0
2516,2020-03-30,4,38,7.0
2517,2020-03-31,4,38,3.0
2518,2020-04-01,4,38,7.0
2519,2020-04-02,4,38,9.0
2520,2020-03-24,9,38,18.0
2521,2020-03-25,9,38,18.0
2522,2020-03-26,9,38,17.0
2523,2020-03-27,9,38,16.0
2524,2020-03-28,9,38,15.0
2525,2020-03-29,9,38,14.0
2526,2020-03-30,9,38,18.0
2527,2020-03-31,9,38,18.0
2528,2020-04-01,9,38,18.0
2529,2020-04-02,9,38,17.0
2530,2020-03-24,20,38,5.0
2531,2020-03-25,20,38,7.0
2532,2020-03-26,20,38,6.0
2533,2020-03-27,20,38,6.0
2534,2020-03-28,20,38,7.0
2535,2020-03-29,20,38,8.0
2536,2020-03-30,20,38,5.0
2537,2020-03-31,20,38,5.0
2538,2020-04-01,20,38,7.0
2539,2020-04-02,20,38,6.0
2540,2020-03-24,27,23,2.0
2541,2020-03-25,27,23,2.0
2542,2020-03-26,27,23,2.0
2543,2020-03-27,27,23,2.0
2544,2020-03-28,27,23,2.0
2545,2020-03-29,27,23,2.0
2546,2020-03-30,27,23,2.0
2547,2020-03-31,27,23,2.0
2548,2020-04-01,27,23,2.0
2549,2020-04-02,27,23,2.0
2550,2020-03-24,1,35,2.0
2551,2020-03-25,1,35,2.0
2552,2020-03-26,1,35,2.0
2553,2020-03-27,1,35,2.0
2554,2020-03-28,1,35,1.0
2555,2020-03-29,1,35,2.0
2556,2020-03-30,1,35,2.0
2557,2020-03-31,1,35,2.0
2558,2020-04-01,1,35,2.0
2559,2020-04-02,1,35,2.0
2560,2020-03-24,12,42,1.0
2561,2020-03-25,12,42,2.0
2562,2020-03-26,12,42,2.0
2563,2020-03-27,12,42,2.0
2564,2020-03-28,12,42,2.0
2565,2020-03-29,12,42,3.0
2566,2020-03-30,12,42,1.0
2567,2020-03-31,12,42,1.0
2568,2020-04-01,12,42,2.0
2569,2020-04-02,12,42,2.0
2570,2020-03-24,15,40,2.0
2571,2020-03-25,15,40,2.0
2572,2020-03-26,15,40,2.0
2573,2020-03-27,15,40,2.0
2574,2020-03-28,15,40,2.0
2575,2020-03-29,15,40,2.0
2576,2020-03-30,15,40,2.0
2577,2020-03-31,15,40,2.0
2578,2020-04-01,15,40,2.0
2579,2020-04-02,15,40,2.0
2580,2020-03-24,21,29,4.0
2581,2020-03-25,21,29,4.0
2582,2020-03-26,21,29,4.0
2583,2020-03-27,21,29,4.0
2584,2020-03-28,21,29,3.0
2585,2020-03-29,21,29,4.0
2586,2020-03-30,21,29,4.0
2587,2020-03-31,21,29,4.0
2588,2020-04-01,21,29,4.0
2589,2020-04-02,21,29,4.0
2590,2020-03-24,21,42,4.0
2591,2020-03-25,21,42,4.0
2592,2020-03-26,21,42,4.0
2593,2020-03-27,21,42,4.0
2594,2020-03-28,21,42,4.0
2595,2020-03-29,21,42,4.0
2596,2020-03-30,21,42,3.0
2597,2020-03-31,21,42,3.0
2598,2020-04-01,21,42,3.0
2599,2020-04-02,21,42,4.0
2600,2020-03-24,31,26,3.0
2601,2020-03-25,31,26,3.0
2602,2020-03-26,31,26,3.0
2603,2020-03-27,31,26,4.0
2604,2020-03-28,31,26,4.0
2605,2020-03-29,31,26,4.0
2606,2020-03-30,31,26,3.0
2607,2020-03-31,31,26,3.0
2608,2020-04-01,31,26,3.0
2609,2020-04-02,31,26,3.0
2610,2020-03-24,12,23,3.0
2611,2020-03-25,12,23,3.0
2612,2020-03-26,12,23,3.0
2613,2020-03-27,12,23,3.0
2614,2020-03-28,12,23,5.0
2615,2020-03-29,12,23,2.0
2616,2020-03-30,12,23,3.0
2617,2020-03-31,12,23,3.0
2618,2020-04-01,12,23,3.0
2619,2020-04-02,12,23,3.0
2620,2020-03-24,20,29,3.0
2621,2020-03-25,20,29,3.0
2622,2020-03-26,20,29,3.0
2623,2020-03-27,20,29,3.0
2624,2020-03-28,20,29,3.0
2625,2020-03-29,20,29,3.0
2626,2020-03-30,20,29,3.0
2627,2020-03-31,20,29,3.0
2628,2020-04-01,20,29,3.0
2629,2020-04-02,20,29,3.0
2630,2020-03-24,14,23,2.0
2631,2020-03-25,14,23,2.0
2632,2020-03-26,14,23,2.0
2633,2020-03-27,14,23,2.0
2634,2020-03-28,14,23,2.0
2635,2020-03-29,14,23,2.0
2636,2020-03-30,14,23,3.0
2637,2020-03-31,14,23,2.0
2638,2020-04-01,14,23,2.0
2639,2020-04-02,14,23,2.0
2640,2020-03-24,26,42,1.0
2641,2020-03-25,26,42,2.0
2642,2020-03-26,26,42,2.0
2643,2020-03-27,26,42,2.0
2644,2020-03-28,26,42,2.0
2645,2020-03-29,26,42,2.0
2646,2020-03-30,26,42,2.0
2647,2020-03-31,26,42,1.0
2648,2020-04-01,26,42,2.0
2649,2020-04-02,26,42,2.0
2650,2020-03-24,28,31,2.0
2651,2020-03-25,28,31,2.0
2652,2020-03-26,28,31,2.0
2653,2020-03-27,28,31,3.0
2654,2020-03-28,28,31,3.0
2655,2020-03-29,28,31,2.0
2656,2020-03-30,28,31,2.0
2657,2020-03-31,28,31,2.0
2658,2020-04-01,28,31,2.0
2659,2020-04-02,28,31,2.0
2660,2020-03-24,32,29,3.0
2661,2020-03-25,32,29,3.0
2662,2020-03-26,32,29,3.0
2663,2020-03-27,32,29,3.0
2664,2020-03-28,32,29,3.0
2665,2020-03-29,32,29,3.0
2666,2020-03-30,32,29,3.0
2667,2020-03-31,32,29,3.0
2668,2020-04-01,32,29,3.0
2669,2020-04-02,32,29,3.0
2670,2020-03-24,1,37,2.0
2671,2020-03-25,1,37,2.0
2672,2020-03-26,1,37,2.0
2673,2020-03-27,1,37,2.0
2674,2020-03-28,1,37,1.0
2675,2020-03-29,1,37,2.0
2676,2020-03-30,1,37,2.0
2677,2020-03-31,1,37,2.0
2678,2020-04-01,1,37,2.0
2679,2020-04-02,1,37,2.0
2680,2020-03-24,11,23,7.0
2681,2020-03-25,11,23,7.0
2682,2020-03-26,11,23,9.0
2683,2020-03-27,11,23,7.0
2684,2020-03-28,11,23,8.0
2685,2020-03-29,11,23,6.0
2686,2020-03-30,11,23,7.0
2687,2020-03-31,11,23,7.0
2688,2020-04-01,11,23,7.0
2689,2020-04-02,11,23,9.0
2690,2020-03-24,11,42,2.0
2691,2020-03-25,11,42,2.0
2692,2020-03-26,11,42,2.0
2693,2020-03-27,11,42,2.0
2694,2020-03-28,11,42,2.0
2695,2020-03-29,11,42,3.0
2696,2020-03-30,11,42,2.0
2697,2020-03-31,11,42,2.0
2698,2020-04-01,11,42,2.0
2699,2020-04-02,11,42,2.0
2700,2020-03-24,14,29,3.0
2701,2020-03-25,14,29,3.0
2702,2020-03-26,14,29,3.0
2703,2020-03-27,14,29,3.0
2704,2020-03-28,14,29,2.0
2705,2020-03-29,14,29,2.0
2706,2020-03-30,14,29,3.0
2707,2020-03-31,14,29,3.0
2708,2020-04-01,14,29,3.0
2709,2020-04-02,14,29,3.0
2710,2020-03-24,16,29,2.0
2711,2020-03-25,16,29,2.0
2712,2020-03-26,16,29,2.0
2713,2020-03-27,16,29,2.0
2714,2020-03-28,16,29,2.0
2715,2020-03-29,16,29,2.0
2716,2020-03-30,16,29,2.0
2717,2020-03-31,16,29,2.0
2718,2020-04-01,16,29,2.0
2719,2020-04-02,16,29,2.0
2720,2020-03-24,16,31,2.0
2721,2020-03-25,16,31,2.0
2722,2020-03-26,16,31,2.0
2723,2020-03-27,16,31,2.0
2724,2020-03-28,16,31,2.0
2725,2020-03-29,16,31,2.0
2726,2020-03-30,16,31,2.0
2727,2020-03-31,16,31,2.0
2728,2020-04-01,16,31,2.0
2729,2020-04-02,16,31,2.0
2730,2020-03-24,7,40,3.0
2731,2020-03-25,7,40,2.0
2732,2020-03-26,7,40,2.0
2733,2020-03-27,7,40,2.0
2734,2020-03-28,7,40,2.0
2735,2020-03-29,7,40,2.0
2736,2020-03-30,7,40,3.0
2737,2020-03-31,7,40,3.0
2738,2020-04-01,7,40,2.0
2739,2020-04-02,7,40,2.0
2740,2020-03-24,32,17,4.0
2741,2020-03-25,32,17,3.0
2742,2020-03-26,32,17,3.0
2743,2020-03-27,32,17,3.0
2744,2020-03-28,32,17,4.0
2745,2020-03-29,32,17,4.0
2746,2020-03-30,32,17,3.0
2747,2020-03-31,32,17,4.0
2748,2020-04-01,32,17,3.0
2749,2020-04-02,32,17,3.0
2750,2020-03-24,15,31,2.0
2751,2020-03-25,15,31,2.0
2752,2020-03-26,15,31,2.0
2753,2020-03-27,15,31,2.0
2754,2020-03-28,15,31,1.0
2755,2020-03-29,15,31,1.0
2756,2020-03-30,15,31,2.0
2757,2020-03-31,15,31,2.0
2758,2020-04-01,15,31,2.0
2759,2020-04-02,15,31,2.0
2760,2020-03-24,17,31,2.0
2761,2020-03-25,17,31,2.0
2762,2020-03-26,17,31,2.0
2763,2020-03-27,17,31,2.0
2764,2020-03-28,17,31,2.0
2765,2020-03-29,17,31,2.0
2766,2020-03-30,17,31,2.0
2767,2020-03-31,17,31,3.0
2768,2020-04-01,17,31,2.0
2769,2020-04-02,17,31,2.0
2770,2020-03-24,8,40,2.0
2771,2020-03-25,8,40,2.0
2772,2020-03-26,8,40,2.0
2773,2020-03-27,8,40,2.0
2774,2020-03-28,8,40,2.0
2775,2020-03-29,8,40,2.0
2776,2020-03-30,8,40,3.0
2777,2020-03-31,8,40,2.0
2778,2020-04-01,8,40,2.0
2779,2020-04-02,8,40,2.0
2780,2020-03-24,-1,29,3.0
2781,2020-03-25,-1,29,2.0
2782,2020-03-26,-1,29,2.0
2783,2020-03-27,-1,29,3.0
2784,2020-03-28,-1,29,3.0
2785,2020-03-29,-1,29,2.0
2786,2020-03-30,-1,29,2.0
2787,2020-03-31,-1,29,3.0
2788,2020-04-01,-1,29,2.0
2789,2020-04-02,-1,29,2.0
2790,2020-03-24,2,31,3.0
2791,2020-03-25,2,31,3.0
2792,2020-03-26,2,31,4.0
2793,2020-03-27,2,31,3.0
2794,2020-03-28,2,31,3.0
2795,2020-03-29,2,31,3.0
2796,2020-03-30,2,31,4.0
2797,2020-03-31,2,31,3.0
2798,2020-04-01,2,31,3.0
2799,2020-04-02,2,31,4.0
2800,2020-03-24,-1,42,2.0
2801,2020-03-25,-1,42,2.0
2802,2020-03-26,-1,42,2.0
2803,2020-03-27,-1,42,2.0
2804,2020-03-28,-1,42,2.0
2805,2020-03-29,-1,42,2.0
2806,2020-03-30,-1,42,1.0
2807,2020-03-31,-1,42,2.0
2808,2020-04-01,-1,42,2.0
2809,2020-04-02,-1,42,2.0
2810,2020-03-24,24,5,204.0
2811,2020-03-25,24,5,193.0
2812,2020-03-26,24,5,221.0
2813,2020-03-27,24,5,232.0
2814,2020-03-28,24,5,114.0
2815,2020-03-29,24,5,98.0
2816,2020-03-30,24,5,232.0
2817,2020-03-31,24,5,204.0
2818,2020-04-01,24,5,193.0
2819,2020-04-02,24,5,221.0
2820,2020-03-24,4,42,2.0
2821,2020-03-25,4,42,1.0
2822,2020-03-26,4,42,2.0
2823,2020-03-27,4,42,2.0
2824,2020-03-28,4,42,2.0
2825,2020-03-29,4,42,2.0
2826,2020-03-30,4,42,1.0
2827,2020-03-31,4,42,2.0
2828,2020-04-01,4,42,1.0
2829,2020-04-02,4,42,2.0
2830,2020-03-24,16,17,2.0
2831,2020-03-25,16,17,2.0
2832,2020-03-26,16,17,2.0
2833,2020-03-27,16,17,1.0
2834,2020-03-28,16,17,2.0
2835,2020-03-29,16,17,2.0
2836,2020-03-30,16,17,2.0
2837,2020-03-31,16,17,2.0
2838,2020-04-01,16,17,2.0
2839,2020-04-02,16,17,2.0
2840,2020-03-24,16,40,2.0
2841,2020-03-25,16,40,2.0
2842,2020-03-26,16,40,2.0
2843,2020-03-27,16,40,2.0
2844,2020-03-28,16,40,2.0
2845,2020-03-29,16,40,2.0
2846,2020-03-30,16,40,2.0
2847,2020-03-31,16,40,2.0
2848,2020-04-01,16,40,2.0
2849,2020-04-02,16,40,2.0
2850,2020-03-24,19,38,8.0
2851,2020-03-25,19,38,7.0
2852,2020-03-26,19,38,6.0
2853,2020-03-27,19,38,7.0
2854,2020-03-28,19,38,6.0
2855,2020-03-29,19,38,10.0
2856,2020-03-30,19,38,6.0
2857,2020-03-31,19,38,6.0
2858,2020-04-01,19,38,7.0
2859,2020-04-02,19,38,6.0
2860,2020-03-24,23,42,3.0
2861,2020-03-25,23,42,3.0
2862,2020-03-26,23,42,3.0
2863,2020-03-27,23,42,3.0
2864,2020-03-28,23,42,3.0
2865,2020-03-29,23,42,3.0
2866,2020-03-30,23,42,3.0
2867,2020-03-31,23,42,3.0
2868,2020-04-01,23,42,3.0
2869,2020-04-02,23,42,3.0
2870,2020-03-24,27,38,3.0
2871,2020-03-25,27,38,3.0
2872,2020-03-26,27,38,3.0
2873,2020-03-27,27,38,4.0
2874,2020-03-28,27,38,3.0
2875,2020-03-29,27,38,3.0
2876,2020-03-30,27,38,3.0
2877,2020-03-31,27,38,3.0
2878,2020-04-01,27,38,3.0
2879,2020-04-02,27,38,3.0
2880,2020-03-24,29,38,9.0
2881,2020-03-25,29,38,9.0
2882,2020-03-26,29,38,9.0
2883,2020-03-27,29,38,9.0
2884,2020-03-28,29,38,11.0
2885,2020-03-29,29,38,11.0
2886,2020-03-30,29,38,9.0
2887,2020-03-31,29,38,9.0
2888,2020-04-01,29,38,9.0
2889,2020-04-02,29,38,9.0
2890,2020-03-24,7,26,2.0
2891,2020-03-25,7,26,2.0
2892,2020-03-26,7,26,2.0
2893,2020-03-27,7,26,2.0
2894,2020-03-28,7,26,3.0
2895,2020-03-29,7,26,2.0
2896,2020-03-30,7,26,2.0
2897,2020-03-31,7,26,2.0
2898,2020-04-01,7,26,2.0
2899,2020-04-02,7,26,2.0
2900,2020-03-24,31,17,3.0
2901,2020-03-25,31,17,3.0
2902,2020-03-26,31,17,3.0
2903,2020-03-27,31,17,4.0
2904,2020-03-28,31,17,4.0
2905,2020-03-29,31,17,4.0
2906,2020-03-30,31,17,3.0
2907,2020-03-31,31,17,3.0
2908,2020-04-01,31,17,3.0
2909,2020-04-02,31,17,3.0
2910,2020-03-24,3,31,4.0
2911,2020-03-25,3,31,3.0
2912,2020-03-26,3,31,4.0
2913,2020-03-27,3,31,3.0
2914,2020-03-28,3,31,3.0
2915,2020-03-29,3,31,3.0
2916,2020-03-30,3,31,4.0
2917,2020-03-31,3,31,4.0
2918,2020-04-01,3,31,3.0
2919,2020-04-02,3,31,4.0
2920,2020-03-24,-2,40,4.0
2921,2020-03-25,-2,40,4.0
2922,2020-03-26,-2,40,4.0
2923,2020-03-27,-2,40,4.0
2924,2020-03-28,-2,40,3.0
2925,2020-03-29,-2,40,4.0
2926,2020-03-30,-2,40,4.0
2927,2020-03-31,-2,40,4.0
2928,2020-04-01,-2,40,4.0
2929,2020-04-02,-2,40,4.0
2930,2020-03-24,-1,33,4.0
2931,2020-03-25,-1,33,4.0
2932,2020-03-26,-1,33,4.0
2933,2020-03-27,-1,33,4.0
2934,2020-03-28,-1,33,4.0
2935,2020-03-29,-1,33,4.0
2936,2020-03-30,-1,33,4.0
2937,2020-03-31,-1,33,4.0
2938,2020-04-01,-1,33,4.0
2939,2020-04-02,-1,33,4.0
2940,2020-03-24,24,33,6.0
2941,2020-03-25,24,33,5.0
2942,2020-03-26,24,33,7.0
2943,2020-03-27,24,33,4.0
2944,2020-03-28,24,33,4.0
2945,2020-03-29,24,33,6.0
2946,2020-03-30,24,33,6.0
2947,2020-03-31,24,33,6.0
2948,2020-04-01,24,33,5.0
2949,2020-04-02,24,33,7.0
2950,2020-03-24,3,29,2.0
2951,2020-03-25,3,29,2.0
2952,2020-03-26,3,29,3.0
2953,2020-03-27,3,29,2.0
2954,2020-03-28,3,29,2.0
2955,2020-03-29,3,29,2.0
2956,2020-03-30,3,29,3.0
2957,2020-03-31,3,29,2.0
2958,2020-04-01,3,29,2.0
2959,2020-04-02,3,29,3.0
2960,2020-03-24,4,33,4.0
2961,2020-03-25,4,33,4.0
2962,2020-03-26,4,33,4.0
2963,2020-03-27,4,33,3.0
2964,2020-03-28,4,33,4.0
2965,2020-03-29,4,33,4.0
2966,2020-03-30,4,33,3.0
2967,2020-03-31,4,33,4.0
2968,2020-04-01,4,33,4.0
2969,2020-04-02,4,33,4.0
2970,2020-03-24,29,17,4.0
2971,2020-03-25,29,17,4.0
2972,2020-03-26,29,17,4.0
2973,2020-03-27,29,17,4.0
2974,2020-03-28,29,17,4.0
2975,2020-03-29,29,17,4.0
2976,2020-03-30,29,17,4.0
2977,2020-03-31,29,17,4.0
2978,2020-04-01,29,17,4.0
2979,2020-04-02,29,17,4.0
2980,2020-03-24,0,-1,22.0
2981,2020-03-25,0,-1,23.0
2982,2020-03-26,0,-1,28.0
2983,2020-03-27,0,-1,23.0
2984,2020-03-28,0,-1,17.0
2985,2020-03-29,0,-1,15.0
2986,2020-03-30,0,-1,24.0
2987,2020-03-31,0,-1,22.0
2988,2020-04-01,0,-1,23.0
2989,2020-04-02,0,-1,28.0
2990,2020-03-24,18,37,2.0
2991,2020-03-25,18,37,2.0
2992,2020-03-26,18,37,2.0
2993,2020-03-27,18,37,2.0
2994,2020-03-28,18,37,2.0
2995,2020-03-29,18,37,2.0
2996,2020-03-30,18,37,2.0
2997,2020-03-31,18,37,2.0
2998,2020-04-01,18,37,2.0
2999,2020-04-02,18,37,2.0
3000,2020-03-24,8,31,2.0
3001,2020-03-25,8,31,3.0
3002,2020-03-26,8,31,2.0
3003,2020-03-27,8,31,2.0
3004,2020-03-28,8,31,2.0
3005,2020-03-29,8,31,3.0
3006,2020-03-30,8,31,2.0
3007,2020-03-31,8,31,2.0
3008,2020-04-01,8,31,3.0
3009,2020-04-02,8,31,2.0
3010,2020-03-24,11,33,2.0
3011,2020-03-25,11,33,2.0
3012,2020-03-26,11,33,2.0
3013,2020-03-27,11,33,2.0
3014,2020-03-28,11,33,3.0
3015,2020-03-29,11,33,2.0
3016,2020-03-30,11,33,2.0
3017,2020-03-31,11,33,2.0
3018,2020-04-01,11,33,2.0
3019,2020-04-02,11,33,2.0
3020,2020-03-24,21,23,5.0
3021,2020-03-25,21,23,5.0
3022,2020-03-26,21,23,5.0
3023,2020-03-27,21,23,5.0
3024,2020-03-28,21,23,5.0
3025,2020-03-29,21,23,3.0
3026,2020-03-30,21,23,5.0
3027,2020-03-31,21,23,5.0
3028,2020-04-01,21,23,5.0
3029,2020-04-02,21,23,5.0
3030,2020-03-24,23,17,2.0
3031,2020-03-25,23,17,2.0
3032,2020-03-26,23,17,2.0
3033,2020-03-27,23,17,2.0
3034,2020-03-28,23,17,2.0
3035,2020-03-29,23,17,2.0
3036,2020-03-30,23,17,2.0
3037,2020-03-31,23,17,2.0
3038,2020-04-01,23,17,2.0
3039,2020-04-02,23,17,2.0
3040,2020-03-24,5,33,3.0
3041,2020-03-25,5,33,3.0
3042,2020-03-26,5,33,3.0
3043,2020-03-27,5,33,3.0
3044,2020-03-28,5,33,4.0
3045,2020-03-29,5,33,3.0
3046,2020-03-30,5,33,3.0
3047,2020-03-31,5,33,3.0
3048,2020-04-01,5,33,3.0
3049,2020-04-02,5,33,3.0
3050,2020-03-24,1,28,2.0
3051,2020-03-25,1,28,2.0
3052,2020-03-26,1,28,2.0
3053,2020-03-27,1,28,2.0
3054,2020-03-28,1,28,2.0
3055,2020-03-29,1,28,2.0
3056,2020-03-30,1,28,2.0
3057,2020-03-31,1,28,2.0
3058,2020-04-01,1,28,2.0
3059,2020-04-02,1,28,2.0
3060,2020-03-24,13,31,3.0
3061,2020-03-25,13,31,3.0
3062,2020-03-26,13,31,3.0
3063,2020-03-27,13,31,2.0
3064,2020-03-28,13,31,2.0
3065,2020-03-29,13,31,3.0
3066,2020-03-30,13,31,3.0
3067,2020-03-31,13,31,3.0
3068,2020-04-01,13,31,3.0
3069,2020-04-02,13,31,3.0
3070,2020-03-24,17,26,2.0
3071,2020-03-25,17,26,3.0
3072,2020-03-26,17,26,2.0
3073,2020-03-27,17,26,2.0
3074,2020-03-28,17,26,2.0
3075,2020-03-29,17,26,3.0
3076,2020-03-30,17,26,2.0
3077,2020-03-31,17,26,2.0
3078,2020-04-01,17,26,3.0
3079,2020-04-02,17,26,2.0
3080,2020-03-24,28,33,2.0
3081,2020-03-25,28,33,1.0
3082,2020-03-26,28,33,2.0
3083,2020-03-27,28,33,2.0
3084,2020-03-28,28,33,2.0
3085,2020-03-29,28,33,2.0
3086,2020-03-30,28,33,2.0
3087,2020-03-31,28,33,2.0
3088,2020-04-01,28,33,1.0
3089,2020-04-02,28,33,2.0
3090,2020-03-24,6,35,2.0
3091,2020-03-25,6,35,2.0
3092,2020-03-26,6,35,2.0
3093,2020-03-27,6,35,2.0
3094,2020-03-28,6,35,2.0
3095,2020-03-29,6,35,2.0
3096,2020-03-30,6,35,2.0
3097,2020-03-31,6,35,2.0
3098,2020-04-01,6,35,2.0
3099,2020-04-02,6,35,2.0
3100,2020-03-24,0,35,10.0
3101,2020-03-25,0,35,10.0
3102,2020-03-26,0,35,12.0
3103,2020-03-27,0,35,10.0
3104,2020-03-28,0,35,8.0
3105,2020-03-29,0,35,10.0
3106,2020-03-30,0,35,10.0
3107,2020-03-31,0,35,10.0
3108,2020-04-01,0,35,10.0
3109,2020-04-02,0,35,12.0
3110,2020-03-24,4,47,104.0
3111,2020-03-25,4,47,108.0
3112,2020-03-26,4,47,113.0
3113,2020-03-27,4,47,113.0
3114,2020-03-28,4,47,101.0
3115,2020-03-29,4,47,90.0
3116,2020-03-30,4,47,114.0
3117,2020-03-31,4,47,104.0
3118,2020-04-01,4,47,108.0
3119,2020-04-02,4,47,113.0
3120,2020-03-24,9,33,3.0
3121,2020-03-25,9,33,3.0
3122,2020-03-26,9,33,3.0
3123,2020-03-27,9,33,3.0
3124,2020-03-28,9,33,4.0
3125,2020-03-29,9,33,3.0
3126,2020-03-30,9,33,3.0
3127,2020-03-31,9,33,3.0
3128,2020-04-01,9,33,3.0
3129,2020-04-02,9,33,3.0
3130,2020-03-24,12,33,2.0
